Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","213","Turkménistan","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","75","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","213","Turkménistan","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","16","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","213","Turkménistan","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","213","Turkménistan","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","213","Turkménistan","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","223","Turquie","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","22100","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","223","Turquie","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","600","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","223","Turquie","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","7900","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","223","Turquie","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","5900","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","223","Turquie","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","365","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","223","Turquie","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","235","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","223","Turquie","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","223","Turquie","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","223","Turquie","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","119","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","230","Ukraine","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","22279","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","230","Ukraine","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","97","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","230","Ukraine","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","7562","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","230","Ukraine","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","30950","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","230","Ukraine","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","638","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","230","Ukraine","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","467","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","230","Ukraine","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","102","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","230","Ukraine","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","354","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","230","Ukraine","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","189","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","234","Uruguay","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","1533","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","234","Uruguay","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","907","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","234","Uruguay","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","200","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","234","Uruguay","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","693","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","234","Uruguay","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","48","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","234","Uruguay","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","209","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","234","Uruguay","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","155","Vanuatu","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","236","Venezuela (République bolivarienne du)","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","236","Venezuela (République bolivarienne du)","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","583","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","236","Venezuela (République bolivarienne du)","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","2045","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","236","Venezuela (République bolivarienne du)","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","401","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","237","Viet Nam","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","29374","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","237","Viet Nam","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","5191","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","237","Viet Nam","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","249","Yémen","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","232","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","249","Yémen","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","34","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","249","Yémen","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","75","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","249","Yémen","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","83","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","249","Yémen","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","439","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","251","Zambie","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","274","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","251","Zambie","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","30","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","251","Zambie","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","10","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","251","Zambie","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","2533","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","251","Zambie","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","24","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","251","Zambie","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","15","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","181","Zimbabwe","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","25","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","181","Zimbabwe","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","181","Zimbabwe","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","60","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","181","Zimbabwe","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","799","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","181","Zimbabwe","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","181","Zimbabwe","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","55","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","181","Zimbabwe","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","69","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","181","Zimbabwe","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","2","S","Données standardisées"
